0.1320, 95.4700, 99.9720, 0.3893, 88.6200, 99.4500
0.1258, 95.6000, 99.9720, 0.4131, 88.1700, 99.4200
0.1281, 95.5120, 99.9720, 0.3804, 88.8400, 99.6400
0.1212, 95.7220, 99.9720, 0.3873, 88.4000, 99.5400
0.1209, 95.9180, 99.9760, 0.3723, 89.2500, 99.5900
0.1174, 95.8440, 99.9700, 0.3853, 88.6300, 99.6300
0.1153, 96.0700, 99.9760, 0.3602, 89.6000, 99.6700
0.1132, 96.1120, 99.9760, 0.3714, 89.4500, 99.6700
0.1095, 96.2680, 99.9820, 0.3726, 89.1600, 99.6600
0.1073, 96.2360, 99.9780, 0.3584, 89.7900, 99.6100
