0.1120, 96.0340, 99.9820, 0.4100, 88.8200, 99.6300
0.1111, 96.1540, 99.9820, 0.3898, 88.8800, 99.6600
0.1093, 96.1840, 99.9840, 0.4046, 88.4100, 99.6100
0.1093, 96.2000, 99.9740, 0.3850, 88.7200, 99.6400
0.1048, 96.4080, 99.9920, 0.3943, 89.0300, 99.6500
0.1013, 96.5180, 99.9960, 0.3613, 89.5000, 99.7600
0.0997, 96.5360, 99.9860, 0.3936, 89.6000, 99.6700
0.0947, 96.6840, 99.9940, 0.3791, 89.4200, 99.6400
0.0950, 96.7600, 99.9800, 0.3686, 89.4900, 99.6500
0.0905, 96.9380, 99.9880, 0.3721, 89.5500, 99.6400
