0.3722, 87.1940, 99.5280, 0.4881, 86.1500, 99.3100
0.2508, 91.2340, 99.8320, 0.4433, 86.3100, 99.3800
0.2328, 91.6980, 99.8860, 0.4838, 86.7200, 99.4400
0.2238, 92.0160, 99.8680, 0.4597, 87.0400, 99.4900
0.2158, 92.2800, 99.8840, 0.4953, 86.7800, 99.2200
0.2071, 92.5900, 99.9140, 0.4778, 87.3300, 99.4400
0.2007, 92.8840, 99.9180, 0.4727, 87.3300, 99.4400
0.1985, 92.9500, 99.9080, 0.4566, 87.8500, 99.4800
0.1980, 93.0120, 99.8860, 0.4719, 87.5200, 99.4200
0.1868, 93.5240, 99.9300, 0.4108, 87.4300, 99.4700
0.2085, 92.4680, 99.9080, 0.4462, 86.5900, 99.5100
0.1845, 93.4540, 99.9260, 0.4260, 87.6400, 99.4800
0.1827, 93.5300, 99.9300, 0.5090, 87.8100, 99.3300
0.1758, 93.5660, 99.9460, 0.4900, 88.2900, 99.4700
0.1743, 93.7840, 99.9340, 0.4745, 88.6300, 99.4900
0.1732, 93.8260, 99.9440, 0.4289, 88.9700, 99.5100
0.1681, 94.0840, 99.9220, 0.4502, 89.5900, 99.4700
0.1633, 94.1240, 99.9560, 0.4545, 89.2800, 99.4600
0.1575, 94.3860, 99.9380, 0.4334, 88.7600, 99.5300
0.1581, 94.3840, 99.9440, 0.4869, 89.4200, 99.5100
