0.2864, 89.9560, 99.7740, 0.4143, 86.3100, 99.3900
0.2830, 90.0480, 99.7820, 0.4364, 85.6500, 99.5400
0.2836, 90.0420, 99.7760, 0.4297, 85.9000, 99.3800
0.2826, 90.1080, 99.7820, 0.4471, 85.9900, 99.4000
0.2780, 90.2300, 99.7960, 0.4230, 86.4200, 99.5000
0.2755, 90.3800, 99.7940, 0.4019, 87.2400, 99.4100
0.2719, 90.3740, 99.7680, 0.4268, 86.0500, 99.5000
0.2688, 90.5700, 99.8240, 0.4116, 86.9000, 99.3900
0.2683, 90.6060, 99.8080, 0.4013, 86.7800, 99.4500
0.2658, 90.7600, 99.8180, 0.4015, 86.8500, 99.4800
