0.1240, 95.6760, 99.9700, 0.4050, 88.3900, 99.6300
0.1197, 95.8420, 99.9700, 0.4159, 87.9100, 99.4800
0.1192, 95.8500, 99.9760, 0.3613, 89.1700, 99.6700
0.1188, 95.8160, 99.9660, 0.3712, 89.0200, 99.5600
0.1153, 96.0640, 99.9680, 0.3738, 89.4000, 99.6400
0.1129, 96.2120, 99.9680, 0.3714, 89.1100, 99.6200
0.1093, 96.2580, 99.9740, 0.3609, 89.0600, 99.6600
0.1061, 96.4340, 99.9660, 0.3625, 89.5500, 99.6500
0.1038, 96.5380, 99.9660, 0.3741, 89.2700, 99.6900
0.1012, 96.5920, 99.9640, 0.3670, 89.0600, 99.6400
