0.1039, 96.3980, 99.9760, 0.3991, 88.6400, 99.5900
0.1026, 96.3960, 99.9740, 0.3930, 89.2500, 99.6200
0.0995, 96.6340, 99.9800, 0.4018, 89.2300, 99.5800
0.0969, 96.6160, 99.9740, 0.3924, 88.8100, 99.6400
0.0931, 96.8540, 99.9940, 0.3974, 89.3000, 99.6100
0.0928, 96.8560, 99.9780, 0.3900, 89.4200, 99.6000
0.0910, 96.8940, 99.9720, 0.3967, 89.1100, 99.6600
0.0886, 97.0200, 99.9900, 0.3836, 89.6700, 99.6300
0.0860, 97.0900, 99.9840, 0.3864, 89.6900, 99.6000
0.0852, 97.1640, 99.9840, 0.3832, 89.6900, 99.6000
